Unnamed: 0,user,artist_ids
3732,Batreleased,218587
3733,Batreleased,2176477
3734,Batreleased,906727
3735,Batreleased,873960
3736,Batreleased,2438632
3737,Batreleased,30185
3738,Batreleased,2938344
3739,Batreleased,161260
3740,Batreleased,2414061
3741,Batreleased,30184
3742,Batreleased,30183
3743,Batreleased,284145
3744,Batreleased,1742324
3745,Batreleased,1742325
3746,Batreleased,30202
3747,Batreleased,95738
3748,Batreleased,2151935
3749,Batreleased,267777
3750,Batreleased,1209862
3751,Batreleased,1480202
3752,Batreleased,169487
3753,Batreleased,2881041
3754,Batreleased,1709592
3755,Batreleased,292376
3756,Batreleased,1922585
3757,Batreleased,341539
3758,Batreleased,751147
3759,Batreleased,22061
3760,Batreleased,30256
3761,Batreleased,210483
3762,Batreleased,1226310
3763,Batreleased,2528839
3764,Batreleased,316998
3765,Batreleased,1783371
3766,Batreleased,1627735
3767,Batreleased,685656
3768,Batreleased,2373209
3769,Batreleased,317019
3770,Batreleased,2225756
3771,Batreleased,464478
3772,Batreleased,1742433
3773,Batreleased,1709671
3774,Batreleased,2004588
3775,Batreleased,677486
3776,Batreleased,587389
3777,Batreleased,800386
3778,Batreleased,1300101
3779,Batreleased,398981
3780,Batreleased,1341062
3781,Batreleased,5769
3782,Batreleased,1316489
3783,Batreleased,13962
3784,Batreleased,1349275
3785,Batreleased,22183
3786,Batreleased,1013418
3787,Batreleased,38571
3788,Batreleased,95927
3789,Batreleased,161471
3790,Batreleased,1160898
3791,Batreleased,161481
3792,Batreleased,4830932
3793,Batreleased,4601560
3794,Batreleased,227040
3795,Batreleased,194282
3796,Batreleased,1185514
3797,Batreleased,677623
3798,Batreleased,259835
3799,Batreleased,2078470
3800,Batreleased,2275081
3801,Batreleased,587531
3802,Batreleased,259860
3803,Batreleased,227093
3804,Batreleased,292633
3805,Batreleased,259869
3806,Batreleased,259873
3807,Batreleased,14115
3808,Batreleased,186150
3809,Batreleased,186151
3810,Batreleased,251689
3811,Batreleased,358188
3812,Batreleased,2422572
3813,Batreleased,325432
3814,Batreleased,96061
3815,Batreleased,276286
3816,Batreleased,5951
3817,Batreleased,1062722
3818,Batreleased,194371
3819,Batreleased,186182
3820,Batreleased,816974
3821,Batreleased,669519
3822,Batreleased,5297998
3823,Batreleased,522066
3824,Batreleased,882526
3825,Batreleased,259938
3826,Batreleased,1767270
3827,Batreleased,5601128
3828,Batreleased,22377
3829,Batreleased,251753
3830,Batreleased,268137
3831,Batreleased,96107
3832,Batreleased,137071
3833,Batreleased,145263
3834,Batreleased,145264
3835,Batreleased,1734519
3836,Batreleased,2422647
3837,Batreleased,145272
3838,Batreleased,6014
3839,Batreleased,1267585
3840,Batreleased,251778
3841,Batreleased,235395
3842,Batreleased,2045829
3843,Batreleased,1406855
3844,Batreleased,38794
3845,Batreleased,1800077
3846,Batreleased,161688
3847,Batreleased,497561
3848,Batreleased,1021859
3849,Batreleased,5183405
3850,Batreleased,2529197
3851,Batreleased,137134
3852,Batreleased,448434
3853,Batreleased,169908
3854,Batreleased,2930619
3855,Batreleased,2135995
3856,Batreleased,1374141
3857,Batreleased,276411
3858,Batreleased,1546177
3859,Batreleased,243651
3860,Batreleased,1546180
3861,Batreleased,399314
3862,Batreleased,1546195
3863,Batreleased,1546196
3864,Batreleased,366547
3865,Batreleased,1300441
3866,Batreleased,628697
3867,Batreleased,1464292
3868,Batreleased,22501
3869,Batreleased,538601
3870,Batreleased,301037
3871,Batreleased,1767407
3872,Batreleased,251892
3873,Batreleased,3766263
3874,Batreleased,2136062
3875,Batreleased,22533
3876,Batreleased,1218567
3877,Batreleased,432137
3878,Batreleased,1701901
3879,Batreleased,333839
3880,Batreleased,1955867
3881,Batreleased,505888
3882,Batreleased,1849378
3883,Batreleased,137256
3884,Batreleased,350249
3885,Batreleased,71720
3886,Batreleased,677941
3887,Batreleased,4118583
3888,Batreleased,55364
3889,Batreleased,6625348
3890,Batreleased,1128524
3891,Batreleased,407630
3892,Batreleased,342100
3893,Batreleased,2938966
3894,Batreleased,653406
3895,Batreleased,4503655
3896,Batreleased,2922601
3897,Batreleased,358516
3898,Batreleased,6264
3899,Batreleased,6268
3900,Batreleased,39039
3901,Batreleased,6272
3902,Batreleased,252033
3903,Batreleased,784516
3904,Batreleased,3823752
3905,Batreleased,596109
3906,Batreleased,1194129
3907,Batreleased,202916
3908,Batreleased,202917
3909,Batreleased,1759402
3910,Batreleased,2398390
3911,Batreleased,1276086
3912,Batreleased,2455740
3913,Batreleased,1439934
3914,Batreleased,2390208
3915,Batreleased,4167880
3916,Batreleased,6346
3917,Batreleased,14543
3918,Batreleased,694481
3919,Batreleased,456922
3920,Batreleased,6367
3921,Batreleased,137446
3922,Batreleased,3029224
3923,Batreleased,1251565
3924,Batreleased,2316526
3925,Batreleased,30958
3926,Batreleased,3832053
3927,Batreleased,276729
3928,Batreleased,2537726
3929,Batreleased,612612
3930,Batreleased,1636614
3931,Batreleased,694542
3932,Batreleased,2734351
3933,Batreleased,719139
3934,Batreleased,244034
3935,Batreleased,432452
3936,Batreleased,2488651
3937,Batreleased,3209548
3938,Batreleased,702795
3939,Batreleased,31055
3940,Batreleased,342363
3941,Batreleased,1407327
3942,Batreleased,678245
3943,Batreleased,1603949
3944,Batreleased,162158
3945,Batreleased,2193775
3946,Batreleased,973168
3947,Batreleased,973169
3948,Batreleased,899442
3949,Batreleased,6516
3950,Batreleased,1497468
3951,Batreleased,358781
3952,Batreleased,1431934
3953,Batreleased,3766653
3954,Batreleased,178574
3955,Batreleased,375191
3956,Batreleased,63897
3957,Batreleased,137627
3958,Batreleased,694684
3959,Batreleased,1391007
3960,Batreleased,260516
3961,Batreleased,1391016
3962,Batreleased,170413
3963,Batreleased,39342
3964,Batreleased,39344
3965,Batreleased,375219
3966,Batreleased,3299767
3967,Batreleased,39352
3968,Batreleased,39353
3969,Batreleased,317886
3970,Batreleased,506311
3971,Batreleased,3217871
3972,Batreleased,473561
3973,Batreleased,1759712
3974,Batreleased,506337
3975,Batreleased,1366504
3976,Batreleased,817645
3977,Batreleased,104946
3978,Batreleased,268792
3979,Batreleased,3914236
3980,Batreleased,39421
3981,Batreleased,39423
3982,Batreleased,203266
3983,Batreleased,637447
3984,Batreleased,350727
3985,Batreleased,178698
3986,Batreleased,317974
3987,Batreleased,1743383
3988,Batreleased,1120797
3989,Batreleased,342561
3990,Batreleased,956978
3991,Batreleased,2767413
3992,Batreleased,1710647
3993,Batreleased,2767415
3994,Batreleased,3553850
3995,Batreleased,14906
3996,Batreleased,1292859
3997,Batreleased,6716
3998,Batreleased,1710654
3999,Batreleased,318018
4000,Batreleased,1260098
4001,Batreleased,719433
4002,Batreleased,2251339
4003,Batreleased,3185231
4004,Batreleased,170575
4005,Batreleased,252498
4006,Batreleased,481881
4007,Batreleased,1153637
4008,Batreleased,154213
4009,Batreleased,252529
4010,Batreleased,80501
4011,Batreleased,4668022
4012,Batreleased,236151
4013,Batreleased,703094
4014,Batreleased,645759
4015,Batreleased,2898571
4016,Batreleased,2710162
4017,Batreleased,2177682
4018,Batreleased,268952
4019,Batreleased,55965
4020,Batreleased,187044
4021,Batreleased,2718374
4022,Batreleased,154278
4023,Batreleased,2226857
4024,Batreleased,252586
4025,Batreleased,2251445
4026,Batreleased,6844
4027,Batreleased,252619
4028,Batreleased,1030864
4029,Batreleased,1325777
4030,Batreleased,15056
4031,Batreleased,277200
4032,Batreleased,1604324
4033,Batreleased,15092
4034,Batreleased,15093
4035,Batreleased,350971
4036,Batreleased,2595579
4037,Batreleased,1481483
4038,Batreleased,1743636
4039,Batreleased,2611994
4040,Batreleased,3701535
4041,Batreleased,1620770
4042,Batreleased,219939
4043,Batreleased,1473319
4044,Batreleased,1473320
4045,Batreleased,15152
4046,Batreleased,1645360
4047,Batreleased,4520754
4048,Batreleased,15153
4049,Batreleased,146233
4050,Batreleased,1252167
4051,Batreleased,1678153
4052,Batreleased,1497933
4053,Batreleased,39768
4054,Batreleased,1448799
4055,Batreleased,47968
4056,Batreleased,2628455
4057,Batreleased,3865457
4058,Batreleased,2734964
4059,Batreleased,4045691
4060,Batreleased,1366927
4061,Batreleased,261010
4062,Batreleased,261011
4063,Batreleased,7060
4064,Batreleased,7059
4065,Batreleased,2653078
4066,Batreleased,7063
4067,Batreleased,72608
4068,Batreleased,1301414
4069,Batreleased,2759601
4070,Batreleased,818100
4071,Batreleased,121788
4072,Batreleased,1498046
4073,Batreleased,252865
4074,Batreleased,1981393
4075,Batreleased,170972
4076,Batreleased,23520
4077,Batreleased,23523
4078,Batreleased,7154
4079,Batreleased,2669561
4080,Batreleased,171005
4081,Batreleased,1121283
4082,Batreleased,596995
4083,Batreleased,3546119
4084,Batreleased,31753
4085,Batreleased,424983
4086,Batreleased,916513
4087,Batreleased,1645611
4088,Batreleased,1408054
4089,Batreleased,1186891
4090,Batreleased,1793103
4091,Batreleased,2776145
4092,Batreleased,15444
4093,Batreleased,449620
4094,Batreleased,269396
4095,Batreleased,146525
4096,Batreleased,875613
4097,Batreleased,269409
4098,Batreleased,31843
4099,Batreleased,285797
4100,Batreleased,466022
4101,Batreleased,7274
4102,Batreleased,1916015
4103,Batreleased,3161206
4104,Batreleased,1498232
4105,Batreleased,1178757
4106,Batreleased,482443
4107,Batreleased,48268
4108,Batreleased,1236112
4109,Batreleased,375953
4110,Batreleased,2227345
4111,Batreleased,23698
4112,Batreleased,2956444
4113,Batreleased,466085
4114,Batreleased,23721
4115,Batreleased,23723
4116,Batreleased,23724
4117,Batreleased,253102
4118,Batreleased,7345
4119,Batreleased,253106
4120,Batreleased,2399422
4121,Batreleased,130243
4122,Batreleased,15559
4123,Batreleased,23755
4124,Batreleased,1850573
4125,Batreleased,1498317
4126,Batreleased,2882777
4127,Batreleased,335065
4128,Batreleased,97498
4129,Batreleased,15583
4130,Batreleased,89313
4131,Batreleased,1580267
4132,Batreleased,2424045
4133,Batreleased,15617
4134,Batreleased,97538
4135,Batreleased,1350914
4136,Batreleased,48391
4137,Batreleased,97545
4138,Batreleased,343307
4139,Batreleased,3374350
4140,Batreleased,1056018
4141,Batreleased,64791
4142,Batreleased,97561
4143,Batreleased,72994
4144,Batreleased,1449250
4145,Batreleased,73002
4146,Batreleased,2071850
4147,Batreleased,572716
4148,Batreleased,204078
4149,Batreleased,253234
4150,Batreleased,73012
4151,Batreleased,73014
4152,Batreleased,40247
4153,Batreleased,154935
4154,Batreleased,318777
4155,Batreleased,1023295
4156,Batreleased,392515
4157,Batreleased,638280
4158,Batreleased,269644
4159,Batreleased,204117
4160,Batreleased,146775
4161,Batreleased,7533
4162,Batreleased,2301304
4163,Batreleased,73083
4164,Batreleased,204155
4165,Batreleased,3497341
4166,Batreleased,73086
4167,Batreleased,73087
4168,Batreleased,2219395
4169,Batreleased,1277318
4170,Batreleased,1383814
4171,Batreleased,1277320
4172,Batreleased,793995
4173,Batreleased,1768863
4174,Batreleased,1998242
4175,Batreleased,261540
4176,Batreleased,23980
4177,Batreleased,23982
4178,Batreleased,2276783
4179,Batreleased,2776495
4180,Batreleased,23985
4181,Batreleased,1547696
4182,Batreleased,73140
4183,Batreleased,581045
4184,Batreleased,2588087
4185,Batreleased,2489793
4186,Batreleased,73166
4187,Batreleased,32212
4188,Batreleased,900569
4189,Batreleased,1105372
4190,Batreleased,2031073
4191,Batreleased,1687009
4192,Batreleased,2088424
4193,Batreleased,2366953
4194,Batreleased,359918
4195,Batreleased,2506227
4196,Batreleased,73203
4197,Batreleased,24051
4198,Batreleased,1826301
4199,Batreleased,212478
4200,Batreleased,368135
4201,Batreleased,1850893
4202,Batreleased,679440
4203,Batreleased,859668
4204,Batreleased,146984
4205,Batreleased,2924079
4206,Batreleased,2629174
4207,Batreleased,7734
4208,Batreleased,1326649
4209,Batreleased,1891906
4210,Batreleased,1769031
4211,Batreleased,1908300
4212,Batreleased,2629198
4213,Batreleased,810577
4214,Batreleased,3907155
4215,Batreleased,990812
4216,Batreleased,2227805
4217,Batreleased,269917
4218,Batreleased,24163
4219,Batreleased,2604663
4220,Batreleased,679551
4221,Batreleased,2408077
4222,Batreleased,1826446
4223,Batreleased,253592
4224,Batreleased,155291
4225,Batreleased,24241
4226,Batreleased,114365
4227,Batreleased,843457
4228,Batreleased,1638085
4229,Batreleased,1842890
4230,Batreleased,278234
4231,Batreleased,1998558
4232,Batreleased,1818337
4233,Batreleased,2481889
4234,Batreleased,1670884
4235,Batreleased,1695461
4236,Batreleased,16101
4237,Batreleased,32486
4238,Batreleased,106217
4239,Batreleased,1171181
4240,Batreleased,687854
4241,Batreleased,73457
4242,Batreleased,343797
4243,Batreleased,2547447
4244,Batreleased,687865
4245,Batreleased,1228547
4246,Batreleased,3989254
4247,Batreleased,2981639
4248,Batreleased,3129107
4249,Batreleased,1466132
4250,Batreleased,7972
4251,Batreleased,65317
4252,Batreleased,401197
4253,Batreleased,5381940
4254,Batreleased,2850614
4255,Batreleased,1564482
4256,Batreleased,565071
4257,Batreleased,327504
4258,Batreleased,261972
4259,Batreleased,171861
4260,Batreleased,245591
4261,Batreleased,2375517
4262,Batreleased,368478
4263,Batreleased,24413
4264,Batreleased,974693
4265,Batreleased,1417070
4266,Batreleased,65390
4267,Batreleased,8052
4268,Batreleased,98177
4269,Batreleased,2211715
4270,Batreleased,114564
4271,Batreleased,98180
4272,Batreleased,860038
4273,Batreleased,1777543
4274,Batreleased,720780
4275,Batreleased,1695629
4276,Batreleased,1630102
4277,Batreleased,1802134
4278,Batreleased,475031
4279,Batreleased,475037
4280,Batreleased,303026
4281,Batreleased,2244532
4282,Batreleased,1007540
4283,Batreleased,3530677
4284,Batreleased,466874
4285,Batreleased,180155
4286,Batreleased,1990587
4287,Batreleased,1753027
4288,Batreleased,1753029
4289,Batreleased,319431
4290,Batreleased,40904
4291,Batreleased,106443
4292,Batreleased,2736081
4293,Batreleased,507857
4294,Batreleased,1245142
4295,Batreleased,1875927
4296,Batreleased,466911
4297,Batreleased,466915
4298,Batreleased,262133
4299,Batreleased,1638390
4300,bassandtreble,2
4301,bassandtreble,3
4302,bassandtreble,4
4303,bassandtreble,5
4304,bassandtreble,434183
4305,bassandtreble,40977
4306,bassandtreble,17
4307,bassandtreble,20
4308,bassandtreble,21
4309,bassandtreble,26
4310,bassandtreble,180252
4311,bassandtreble,262176
4312,bassandtreble,34
4313,bassandtreble,8230
4314,bassandtreble,39
4315,bassandtreble,155692
4316,bassandtreble,45
4317,bassandtreble,8239
4318,bassandtreble,237618
4319,bassandtreble,499764
4320,bassandtreble,2302007
4321,bassandtreble,59
4322,bassandtreble,60
4323,bassandtreble,62
4324,bassandtreble,16454
4325,bassandtreble,131145
4326,bassandtreble,74
4327,bassandtreble,213065
4328,bassandtreble,78
4329,bassandtreble,8274
4330,bassandtreble,82
4331,bassandtreble,24660
4332,bassandtreble,16469
4333,bassandtreble,88
4334,bassandtreble,90
4335,bassandtreble,94
4336,bassandtreble,96
4337,bassandtreble,6422626
4338,bassandtreble,688227
4339,bassandtreble,105
4340,bassandtreble,32875
4341,bassandtreble,108
4342,bassandtreble,119
4343,bassandtreble,90232
4344,bassandtreble,41081
4345,bassandtreble,24703
4346,bassandtreble,8320
4347,bassandtreble,16524
4348,bassandtreble,149
4349,bassandtreble,151
4350,bassandtreble,196766
4351,bassandtreble,166
4352,bassandtreble,65705
4353,bassandtreble,475305
4354,bassandtreble,174
4355,bassandtreble,155833
4356,bassandtreble,393406
4357,bassandtreble,191
4358,bassandtreble,1540289
4359,bassandtreble,194
4360,bassandtreble,508098
4361,bassandtreble,205
4362,bassandtreble,73934
4363,bassandtreble,827608
4364,bassandtreble,219
4365,bassandtreble,286945
4366,bassandtreble,131298
4367,bassandtreble,90344
4368,bassandtreble,232
4369,bassandtreble,16622
4370,bassandtreble,24815
4371,bassandtreble,244
4372,bassandtreble,246
4373,bassandtreble,8442
4374,bassandtreble,393475
4375,bassandtreble,262
4376,bassandtreble,16652
4377,bassandtreble,16655
4378,bassandtreble,499991
4379,bassandtreble,98590
4380,bassandtreble,289
4381,bassandtreble,3301666
4382,bassandtreble,82211
4383,bassandtreble,8485
4384,bassandtreble,475430
4385,bassandtreble,409899
4386,bassandtreble,41272
4387,bassandtreble,318
4388,bassandtreble,321
4389,bassandtreble,164174
4390,bassandtreble,467284
4391,bassandtreble,340
4392,bassandtreble,24917
4393,bassandtreble,355
4394,bassandtreble,8560
4395,bassandtreble,16768
4396,bassandtreble,475535
4397,bassandtreble,1081745
4398,bassandtreble,139669
4399,bassandtreble,406
4400,bassandtreble,16794
4401,bassandtreble,24988
4402,bassandtreble,419
4403,bassandtreble,8620
4404,bassandtreble,647596
4405,bassandtreble,33198
4406,bassandtreble,164269
4407,bassandtreble,467380
4408,bassandtreble,180662
4409,bassandtreble,319932
4410,bassandtreble,74176
4411,bassandtreble,401862
4412,bassandtreble,459
4413,bassandtreble,999887
4414,bassandtreble,49624
4415,bassandtreble,473
4416,bassandtreble,82393
4417,bassandtreble,8672
4418,bassandtreble,8702
4419,bassandtreble,5612052
4420,bassandtreble,8725
4421,bassandtreble,534
4422,bassandtreble,8727
4423,bassandtreble,82457
4424,bassandtreble,25125
4425,bassandtreble,238121
4426,bassandtreble,25136
4427,bassandtreble,1606194
4428,bassandtreble,74291
4429,bassandtreble,8760
4430,bassandtreble,188987
4431,bassandtreble,8767
4432,bassandtreble,579
4433,bassandtreble,164423
4434,bassandtreble,590408
4435,bassandtreble,593
4436,bassandtreble,2753108
4437,bassandtreble,1450580
4438,bassandtreble,295522
4439,bassandtreble,611
4440,bassandtreble,634
4441,bassandtreble,1385084
4442,bassandtreble,230015
4443,bassandtreble,649
4444,bassandtreble,653
4445,bassandtreble,25236
4446,bassandtreble,8853
4447,bassandtreble,675
4448,bassandtreble,8869
4449,bassandtreble,74412
4450,bassandtreble,693
4451,bassandtreble,8887
4452,bassandtreble,696
4453,bassandtreble,697
4454,bassandtreble,33469
4455,bassandtreble,156351
4456,bassandtreble,66253
4457,bassandtreble,2007759
4458,bassandtreble,735
4459,bassandtreble,737
4460,bassandtreble,99050
4461,bassandtreble,750
4462,bassandtreble,49903
4463,bassandtreble,751
4464,bassandtreble,759
4465,bassandtreble,762
4466,bassandtreble,312060
4467,bassandtreble,66302
4468,bassandtreble,74500
4469,bassandtreble,115465
4470,bassandtreble,786
4471,bassandtreble,789
4472,bassandtreble,25370
4473,bassandtreble,795
4474,bassandtreble,967452
4475,bassandtreble,800
4476,bassandtreble,806
4477,bassandtreble,809
4478,bassandtreble,82730
4479,bassandtreble,819
4480,bassandtreble,33589
4481,bassandtreble,823
4482,bassandtreble,197435
4483,bassandtreble,831
4484,bassandtreble,835
4485,bassandtreble,841
4486,bassandtreble,1377099
4487,bassandtreble,5301078
4488,bassandtreble,855
4489,bassandtreble,858
4490,bassandtreble,230236
4491,bassandtreble,863
4492,bassandtreble,50016
4493,bassandtreble,328543
4494,bassandtreble,871
4495,bassandtreble,156523
4496,bassandtreble,140140
4497,bassandtreble,879
4498,bassandtreble,881
4499,bassandtreble,9081
4500,bassandtreble,891
4501,bassandtreble,892
4502,bassandtreble,9086
4503,bassandtreble,1041278
4504,bassandtreble,1016722
4505,bassandtreble,41891
4506,bassandtreble,1352619
4507,bassandtreble,947
4508,bassandtreble,950
4509,bassandtreble,958
4510,bassandtreble,961
4511,bassandtreble,962
4512,bassandtreble,968
4513,bassandtreble,972
4514,bassandtreble,973
4515,bassandtreble,975
4516,bassandtreble,979
4517,bassandtreble,17364
4518,bassandtreble,33748
4519,bassandtreble,9175
4520,bassandtreble,25562
4521,bassandtreble,9178
4522,bassandtreble,17373
4523,bassandtreble,1762273
4524,bassandtreble,33762
4525,bassandtreble,1000
4526,bassandtreble,1002
4527,bassandtreble,230387
4528,bassandtreble,1015
4529,bassandtreble,9210
4530,bassandtreble,1019
4531,bassandtreble,1028
4532,bassandtreble,9221
4533,bassandtreble,1030
4534,bassandtreble,1031
4535,bassandtreble,1032
4536,bassandtreble,17419
4537,bassandtreble,345106
4538,bassandtreble,17429
4539,bassandtreble,9239
4540,bassandtreble,1056
4541,bassandtreble,156732
4542,bassandtreble,205887
4543,bassandtreble,1156160
4544,bassandtreble,1090
4545,bassandtreble,1094
4546,bassandtreble,25671
4547,bassandtreble,1098
4548,bassandtreble,1099
4549,bassandtreble,1102
4550,bassandtreble,1103
4551,bassandtreble,1104
4552,bassandtreble,1106
4553,bassandtreble,1107
4554,bassandtreble,1110
4555,bassandtreble,50263
4556,bassandtreble,148587
4557,bassandtreble,1136
4558,bassandtreble,1139
4559,bassandtreble,1141
4560,bassandtreble,1142
4561,bassandtreble,17533
4562,bassandtreble,74878
4563,bassandtreble,820353
4564,bassandtreble,83080
4565,bassandtreble,1160
4566,bassandtreble,17546
4567,bassandtreble,1170
4568,bassandtreble,1172
4569,bassandtreble,1173
4570,bassandtreble,1174
4571,bassandtreble,222358
4572,bassandtreble,25760
4573,bassandtreble,1188
4574,bassandtreble,1254565
4575,bassandtreble,66727
4576,bassandtreble,33959
4577,bassandtreble,17581
4578,bassandtreble,1215
4579,bassandtreble,1220
4580,bassandtreble,189636
4581,bassandtreble,25804
4582,bassandtreble,795854
4583,bassandtreble,17615
4584,bassandtreble,42192
4585,bassandtreble,9427
4586,bassandtreble,9428
4587,bassandtreble,34011
4588,bassandtreble,66781
4589,bassandtreble,17642
4590,bassandtreble,9462
4591,bassandtreble,1270
4592,bassandtreble,1279
4593,bassandtreble,1280
4594,bassandtreble,1281
4595,bassandtreble,1285
4596,bassandtreble,1286
4597,bassandtreble,1287
4598,bassandtreble,1289
4599,bassandtreble,34058
4600,bassandtreble,1291
4601,bassandtreble,9504
4602,bassandtreble,1312
4603,bassandtreble,66852
4604,bassandtreble,34090
4605,bassandtreble,369963
4606,bassandtreble,1323
4607,bassandtreble,42286
4608,bassandtreble,1328
4609,bassandtreble,25917
4610,bassandtreble,1356
4611,bassandtreble,329037
4612,bassandtreble,1360
4613,bassandtreble,1362
4614,bassandtreble,1363
4615,bassandtreble,1377
4616,bassandtreble,66916
4617,bassandtreble,410991
4618,bassandtreble,238962
4619,bassandtreble,9591
4620,bassandtreble,107896
4621,bassandtreble,189827
4622,bassandtreble,1413
4623,bassandtreble,25991
4624,bassandtreble,230793
4625,bassandtreble,238988
4626,bassandtreble,1424
4627,bassandtreble,34201
4628,bassandtreble,1434
4629,bassandtreble,17827
4630,bassandtreble,1461
4631,bassandtreble,1463
4632,bassandtreble,845246
4633,bassandtreble,75201
4634,bassandtreble,591298
4635,bassandtreble,1473
4636,bassandtreble,1476
4637,bassandtreble,34244
4638,bassandtreble,26050
4639,bassandtreble,1482
4640,bassandtreble,1489
4641,bassandtreble,1494
4642,bassandtreble,67036
4643,bassandtreble,34278
4644,bassandtreble,9704
4645,bassandtreble,9706
4646,bassandtreble,4081136
4647,bassandtreble,239092
4648,bassandtreble,124405
4649,bassandtreble,108020
4650,bassandtreble,9722
4651,bassandtreble,1531
4652,bassandtreble,1538
4653,bassandtreble,17926
4654,bassandtreble,1543
4655,bassandtreble,1544
4656,bassandtreble,706063
4657,bassandtreble,1552
4658,bassandtreble,1559
4659,bassandtreble,9757
4660,bassandtreble,271902
4661,bassandtreble,1568
4662,bassandtreble,1570
4663,bassandtreble,17963
4664,bassandtreble,17966
4665,bassandtreble,1593
4666,bassandtreble,9786
4667,bassandtreble,1596
4668,bassandtreble,42556
4669,bassandtreble,34364
4670,bassandtreble,1598
4671,bassandtreble,1600
4672,bassandtreble,1605
4673,bassandtreble,1607
4674,bassandtreble,83532
4675,bassandtreble,1614
4676,bassandtreble,1617
4677,bassandtreble,124506
4678,bassandtreble,509534
4679,bassandtreble,9830
4680,bassandtreble,165482
4681,bassandtreble,1644
4682,bassandtreble,1645
4683,bassandtreble,9847
4684,bassandtreble,124535
4685,bassandtreble,116345
4686,bassandtreble,198266
4687,bassandtreble,1656
4688,bassandtreble,1660
4689,bassandtreble,1661
4690,bassandtreble,1665
4691,bassandtreble,1132162
4692,bassandtreble,1669
4693,bassandtreble,214669
4694,bassandtreble,984718
4695,bassandtreble,67218
4696,bassandtreble,67226
4697,bassandtreble,2049691
4698,bassandtreble,1691
4699,bassandtreble,648861
4700,bassandtreble,419489
4701,bassandtreble,1702
4702,bassandtreble,640681
4703,bassandtreble,1706
4704,bassandtreble,1705
4705,bassandtreble,1713
4706,bassandtreble,968382
4707,bassandtreble,1377987
4708,bassandtreble,1737
4709,bassandtreble,116433
4710,bassandtreble,1844953
4711,bassandtreble,124645
4712,bassandtreble,67315
4713,bassandtreble,1025795
4714,bassandtreble,845573
4715,bassandtreble,18185
4716,bassandtreble,83724
4717,bassandtreble,50961
4718,bassandtreble,1841
4719,bassandtreble,198449
4720,bassandtreble,83763
4721,bassandtreble,26434
4722,bassandtreble,91970
4723,bassandtreble,34629
4724,bassandtreble,526150
4725,bassandtreble,59208
4726,bassandtreble,1866
4727,bassandtreble,51019
4728,bassandtreble,91984
4729,bassandtreble,34656
4730,bassandtreble,59246
4731,bassandtreble,124802
4732,bassandtreble,264082
4733,bassandtreble,42899
4734,bassandtreble,264084
4735,bassandtreble,1940
4736,bassandtreble,108439
4737,bassandtreble,1944
4738,bassandtreble,1320866
4739,bassandtreble,26533
4740,bassandtreble,149420
4741,bassandtreble,1978
4742,bassandtreble,124860
4743,bassandtreble,1982
4744,bassandtreble,42947
4745,bassandtreble,67532
4746,bassandtreble,10190
4747,bassandtreble,10193
4748,bassandtreble,2017
4749,bassandtreble,2022
4750,bassandtreble,3385326
4751,bassandtreble,10234
4752,bassandtreble,2053
4753,bassandtreble,34829
4754,bassandtreble,2063
4755,bassandtreble,26641
4756,bassandtreble,10262
4757,bassandtreble,10263
4758,bassandtreble,75815
4759,bassandtreble,26669
4760,bassandtreble,92210
4761,bassandtreble,190529
4762,bassandtreble,321607
4763,bassandtreble,59464
4764,bassandtreble,10313
4765,bassandtreble,26708
4766,bassandtreble,542807
4767,bassandtreble,100446
4768,bassandtreble,2145
4769,bassandtreble,2146
4770,bassandtreble,10343
4771,bassandtreble,288878
4772,bassandtreble,870513
4773,bassandtreble,18547
4774,bassandtreble,575604
4775,bassandtreble,10360
4776,bassandtreble,10373
4777,bassandtreble,2187
4778,bassandtreble,2189
4779,bassandtreble,10383
4780,bassandtreble,2192
4781,bassandtreble,75922
4782,bassandtreble,108694
4783,bassandtreble,18588
4784,bassandtreble,59556
4785,bassandtreble,18598
4786,bassandtreble,100519
4787,bassandtreble,2223
4788,bassandtreble,2233
4789,bassandtreble,2236
4790,bassandtreble,149693
4791,bassandtreble,2238
4792,bassandtreble,51403
4793,bassandtreble,936146
4794,bassandtreble,2263
4795,bassandtreble,534750
4796,bassandtreble,18666
4797,bassandtreble,2284
4798,bassandtreble,223473
4799,bassandtreble,2290
4800,bassandtreble,10544
4801,bassandtreble,92476
4802,bassandtreble,125246
4803,bassandtreble,59716
4804,bassandtreble,1214789
4805,bassandtreble,35146
4806,bassandtreble,76122
4807,bassandtreble,76124
4808,bassandtreble,10592
4809,bassandtreble,2632045
4810,bassandtreble,182641
4811,bassandtreble,1755506
4812,bassandtreble,43399
4813,bassandtreble,43400
4814,bassandtreble,10632
4815,bassandtreble,2443
4816,bassandtreble,2446
4817,bassandtreble,2447
4818,bassandtreble,59792
4819,bassandtreble,27044
4820,bassandtreble,100774
4821,bassandtreble,248236
4822,bassandtreble,215471
4823,bassandtreble,10671
4824,bassandtreble,420272
4825,bassandtreble,18870
4826,bassandtreble,2503
4827,bassandtreble,2508
4828,bassandtreble,92623
4829,bassandtreble,1010128
4830,bassandtreble,35289
4831,bassandtreble,10713
4832,bassandtreble,27100
4833,bassandtreble,125410
4834,bassandtreble,18915
4835,bassandtreble,2532
4836,bassandtreble,51687
